date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:43	2458082/2458082	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4b-2581e2%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/5-2.gif	www.yoodo.com.my/wp-content/uploads/2022/12/5-2.gif	(from https://www.yoodo.com.my/blog/how-to-avoid-expensive-roaming-charges/)
20:07:43	1735005/1735005	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4b-1a795d%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/3-1.gif	www.yoodo.com.my/wp-content/uploads/2022/12/3-1.gif	(from https://www.yoodo.com.my/blog/how-to-avoid-expensive-roaming-charges/)
20:07:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2012:07:29%20GMT	https://www.yoodo.com.my/?p=27789	www.yoodo.com.my/indexfa3f.html	(from https://www.yoodo.com.my/blog/how-to-avoid-expensive-roaming-charges/)
20:07:43	1532/1532	---MCZ	403	error ('Access%20Forbidden')	text/html	etag:%22d61c42ddd75c4e5a494a62789d18a008%22	https://www.yoodo.com.my/wp-json/wp/v2/blog/27528	www.yoodo.com.my/wp-json/wp/v2/blog/27528	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:07:44	1884576/1884576	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4a-1cc1a0%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/1.gif	www.yoodo.com.my/wp-content/uploads/2022/12/1.gif	(from https://www.yoodo.com.my/blog/how-to-avoid-expensive-roaming-charges/)
20:07:44	26002/26002	---M--	200	added ('OK')	image/png	etag:%2266a9bf4a-6592%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/2-1024x562.png	www.yoodo.com.my/wp-content/uploads/2022/12/2-1024x562.png	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:07:46	23095/23095	---M--	200	added ('OK')	image/png	etag:%2266a9bf4b-5a37%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/4.png	www.yoodo.com.my/wp-content/uploads/2022/12/4.png	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:07:54	1153290/1153290	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4b-11990a%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/5-1.gif	www.yoodo.com.my/wp-content/uploads/2022/12/5-1.gif	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:07:55	20417/20417	---M--	200	added ('OK')	image/png	etag:%2266a9bf4b-4fc1%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/6-2.png	www.yoodo.com.my/wp-content/uploads/2022/12/6-2.png	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:07:56	2267802/2267802	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4b-229a9a%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/3.gif	www.yoodo.com.my/wp-content/uploads/2022/12/3.gif	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:07:57	52426/52426	---MCZ	200	added ('OK')	text/html	etag:%227326f056b650df40ca6e58ad799d78d4%22	https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/amp/	www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/amp/index.html	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:07:57	13915/13915	---M--	200	added ('OK')	image/png	etag:%2266a9bf4b-365b%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/8-1.png	www.yoodo.com.my/wp-content/uploads/2022/12/8-1.png	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:07:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2012:07:45%20GMT	https://www.yoodo.com.my/?p=27528	www.yoodo.com.my/indexe1ff.html	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:07:59	13739/13739	---M--	200	added ('OK')	image/png	etag:%2266a9bf4a-35ab%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/10.png	www.yoodo.com.my/wp-content/uploads/2022/12/10.png	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:08:01	1075589/1075589	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4a-106985%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/11.gif	www.yoodo.com.my/wp-content/uploads/2022/12/11.gif	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:08:01	1532/1532	---MCZ	403	error ('Access%20Forbidden')	text/html	etag:%22d69efb4775c3350d9b98fcc444200759%22	https://www.yoodo.com.my/wp-json/wp/v2/blog/27424	www.yoodo.com.my/wp-json/wp/v2/blog/27424.391.delayed	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:02	61198/61198	---M--	200	added ('OK')	image/webp	etag:%2266a9bf4a-ef0e%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/1-jpg.webp	www.yoodo.com.my/wp-content/uploads/2022/12/1-jpg.webp	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:03	51732/51732	---MCZ	200	added ('OK')	text/html	etag:%2239593b4bb8cec98c6ca5f0f94ff9ccee%22	https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/amp/	www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/amp/index.html	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:03	8207330/8207330	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4b-7d3be2%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/7-2.gif	www.yoodo.com.my/wp-content/uploads/2022/12/7-2.gif	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:08:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2012:08:03%20GMT	https://www.yoodo.com.my/?p=27424	www.yoodo.com.my/index7ac4.html	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:03	8838918/8838918	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4b-86df06%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/9-1.gif	www.yoodo.com.my/wp-content/uploads/2022/12/9-1.gif	(from https://www.yoodo.com.my/blog/yoodos-top-5-best-selling-plans-and-why/)
20:08:05	24691/24691	---M--	200	added ('OK')	image/png	etag:%2266a9bf4b-6073%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/3.png	www.yoodo.com.my/wp-content/uploads/2022/12/3.png	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:07	23996/23996	---M--	200	added ('OK')	image/png	etag:%2266a9bf4b-5dbc%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/5.png	www.yoodo.com.my/wp-content/uploads/2022/12/5.png	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:08	63090/63090	---M--	200	added ('OK')	image/png	etag:%2266a9bf4b-f672%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/6-1024x635.png	www.yoodo.com.my/wp-content/uploads/2022/12/6-1024x635.png	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:10	808914/808914	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4b-c57d2%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/4.gif	www.yoodo.com.my/wp-content/uploads/2022/12/4.gif	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:10	54292/54292	---M--	200	added ('OK')	image/webp	etag:%2266a9bf4b-d414%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/8-1024x576.webp	www.yoodo.com.my/wp-content/uploads/2022/12/8-1024x576.webp	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:10	320987/320987	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4b-4e5db%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/7.gif	www.yoodo.com.my/wp-content/uploads/2022/12/7.gif	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:18	2675949/2675949	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4b-28d4ed%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/2.gif	www.yoodo.com.my/wp-content/uploads/2022/12/2.gif	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:19	27207/27207	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Oct%202025%2012:08:13%20GMT	https://www.yoodo.com.my/signup/	www.yoodo.com.my/signup/index.html	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:19	2578530/2578530	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4b-275862%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/9.gif	www.yoodo.com.my/wp-content/uploads/2022/12/9.gif	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:19	1532/1532	---MCZ	403	error ('Access%20Forbidden')	text/html	etag:%22a27a606efa5fecf06defd5236d7bf896%22	https://www.yoodo.com.my/wp-json/wp/v2/blog/27315	www.yoodo.com.my/wp-json/wp/v2/blog/27315	(from https://www.yoodo.com.my/blog/save-up-to-rm500-a-year-on-your-telco-plan/)
20:08:20	42042/42042	---M--	200	added ('OK')	image/webp	etag:%2266a9bf4a-a43a%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/1-jpg.webp	www.yoodo.com.my/wp-content/uploads/2022/11/1-jpg.webp	(from https://www.yoodo.com.my/blog/save-up-to-rm500-a-year-on-your-telco-plan/)
20:08:21	46818/46818	---M--	200	added ('OK')	image/webp	etag:%2266a9bf4a-b6e2%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/2-1024x682.webp	www.yoodo.com.my/wp-content/uploads/2022/11/2-1024x682.webp	(from https://www.yoodo.com.my/blog/save-up-to-rm500-a-year-on-your-telco-plan/)
20:08:22	57740/57740	---M--	200	added ('OK')	image/png	etag:%2266a9bf4a-e18c%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/3.png	www.yoodo.com.my/wp-content/uploads/2022/11/3.png	(from https://www.yoodo.com.my/blog/save-up-to-rm500-a-year-on-your-telco-plan/)
20:08:23	56108/56108	---M--	200	added ('OK')	image/webp	etag:%2266a9bf4a-db2c%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/4-1024x682.webp	www.yoodo.com.my/wp-content/uploads/2022/11/4-1024x682.webp	(from https://www.yoodo.com.my/blog/save-up-to-rm500-a-year-on-your-telco-plan/)
20:08:24	22348/22348	---M--	200	added ('OK')	image/webp	etag:%2266a9bf4a-574c%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/5-1024x682.webp	www.yoodo.com.my/wp-content/uploads/2022/11/5-1024x682.webp	(from https://www.yoodo.com.my/blog/save-up-to-rm500-a-year-on-your-telco-plan/)
20:08:26	223452/223452	---M--	200	added ('OK')	image/png	etag:%2266a9bf4a-368dc%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/6-1024x718.png	www.yoodo.com.my/wp-content/uploads/2022/11/6-1024x718.png	(from https://www.yoodo.com.my/blog/save-up-to-rm500-a-year-on-your-telco-plan/)
20:08:27	104402/104402	---M--	200	added ('OK')	image/png	etag:%2266a9bf4a-197d2%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/7-1024x592.png	www.yoodo.com.my/wp-content/uploads/2022/11/7-1024x592.png	(from https://www.yoodo.com.my/blog/save-up-to-rm500-a-year-on-your-telco-plan/)
20:08:27	4339916/4339916	---M--	200	added ('OK')	image/gif	etag:%2266a9bf4a-4238cc%22	https://www.yoodo.com.my/wp-content/uploads/2022/12/10.gif	www.yoodo.com.my/wp-content/uploads/2022/12/10.gif	(from https://www.yoodo.com.my/blog/best-telco-plan-for-your-kids-and-why/)
20:08:27	50790/50790	---MCZ	200	added ('OK')	text/html	etag:%229e179f70690442c520181eb3435309bb%22	https://www.yoodo.com.my/blog/save-up-to-rm500-a-year-on-your-telco-plan/amp/	www.yoodo.com.my/blog/save-up-to-rm500-a-year-on-your-telco-plan/amp/index.html	(from https://www.yoodo.com.my/blog/save-up-to-rm500-a-year-on-your-telco-plan/)
20:08:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2012:08:21%20GMT	https://www.yoodo.com.my/?p=27315	www.yoodo.com.my/index332c.html	(from https://www.yoodo.com.my/blog/save-up-to-rm500-a-year-on-your-telco-plan/)
20:08:27	1532/1532	---MCZ	403	error ('Access%20Forbidden')	text/html	etag:%22ddbef6975a61cbad3253d54fab7d98e9%22	https://www.yoodo.com.my/wp-json/wp/v2/blog/27254	www.yoodo.com.my/wp-json/wp/v2/blog/27254	(from https://www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/)
20:08:29	150051/150051	---M--	200	added ('OK')	image/jpeg	etag:%2266a9bf4a-24a23%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/yoodotour-web_compressed-1-2-scaled.jpg	www.yoodo.com.my/wp-content/uploads/2022/11/yoodotour-web_compressed-1-2-scaled.jpg	(from https://www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/)
20:08:30	48312/48312	---MCZ	200	added ('OK')	text/html	etag:%22e5ce9515b7fd12792217b9a057c1b6b2%22	https://www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/amp/	www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/amp/index.html	(from https://www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/)
20:08:31	1259325/1259325	---M--	200	added ('OK')	image/png	etag:%2266a9bf4a-13373d%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/Picture1.png	www.yoodo.com.my/wp-content/uploads/2022/11/Picture1.png	(from https://www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/)
20:08:37	763346/763346	---M--	200	added ('OK')	image/png	etag:%2266a9bf4a-ba5d2%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/Picture4.png	www.yoodo.com.my/wp-content/uploads/2022/11/Picture4.png	(from https://www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/)
20:08:38	1209981/1209981	---M--	200	added ('OK')	image/png	etag:%2266a9bf4a-12767d%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/Picture3.png	www.yoodo.com.my/wp-content/uploads/2022/11/Picture3.png	(from https://www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/)
20:08:40	1675953/1675953	---M--	200	added ('OK')	image/png	etag:%2266a9bf4a-1992b1%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/Picture2.png	www.yoodo.com.my/wp-content/uploads/2022/11/Picture2.png	(from https://www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/)
20:08:47	1578878/1578878	---M--	200	added ('OK')	image/png	etag:%2266a9bf4a-18177e%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/Picture5.png	www.yoodo.com.my/wp-content/uploads/2022/11/Picture5.png	(from https://www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/)
20:08:47	1871405/1871405	---M--	200	added ('OK')	image/png	etag:%2266a9bf4a-1c8e2d%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/Picture6.png	www.yoodo.com.my/wp-content/uploads/2022/11/Picture6.png	(from https://www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/)
20:08:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2012:08:29%20GMT	https://www.yoodo.com.my/?p=27254	www.yoodo.com.my/index22f6.html	(from https://www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/)
20:08:47	1968308/1968308	---M--	200	added ('OK')	image/png	etag:%2266a9bf4a-1e08b4%22	https://www.yoodo.com.my/wp-content/uploads/2022/11/Picture7.png	www.yoodo.com.my/wp-content/uploads/2022/11/Picture7.png	(from https://www.yoodo.com.my/blog/jet-set-go-yoodo-jalan-jalan-malaysia-feat-rakita/)
20:08:47	1532/1532	---MCZ	403	error ('Access%20Forbidden')	text/html	etag:%223651a1b78b47aa57c2657c57e843895f%22	https://www.yoodo.com.my/wp-json/wp/v2/blog/27106	www.yoodo.com.my/wp-json/wp/v2/blog/27106	(from https://www.yoodo.com.my/blog/5-reasons-why-esim-is-better-than-physical-sims/)
20:08:48	42946/42946	---MCZ	200	added ('OK')	text/html	etag:%22e6f96c8f961ac63a76f927359439a702%22	https://www.yoodo.com.my/blog/5-reasons-why-esim-is-better-than-physical-sims/amp/	www.yoodo.com.my/blog/5-reasons-why-esim-is-better-than-physical-sims/amp/index.html	(from https://www.yoodo.com.my/blog/5-reasons-why-esim-is-better-than-physical-sims/)
20:08:48	32092/32092	---M--	200	added ('OK')	image/jpeg	etag:%2266a9bf47-7d5c%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/esim.jpg	www.yoodo.com.my/wp-content/uploads/2022/06/esim.jpg	(from https://www.yoodo.com.my/blog/5-reasons-why-esim-is-better-than-physical-sims/)
20:08:50	1532/1532	---MCZ	200	added ('OK')	text/html	etag:%22c90e16be7478ce8cf889ccf610482f6d%22	https://www.yoodo.com.my/wp-json/wp/v2/blog/21839	www.yoodo.com.my/wp-json/wp/v2/blog/21839.html	(from https://www.yoodo.com.my/blog/guess-who-gatecrashed-the-yoodos-screen-premiere-of-malaysias-she-was-pretty/)
20:08:50	94974/94974	---M--	200	added ('OK')	image/jpeg	etag:%2266a9bf48-172fe%22	https://www.yoodo.com.my/wp-content/uploads/2022/07/photo_2022-07-27_12-21-13.jpg	www.yoodo.com.my/wp-content/uploads/2022/07/photo_2022-07-27_12-21-13.jpg	(from https://www.yoodo.com.my/blog/guess-who-gatecrashed-the-yoodos-screen-premiere-of-malaysias-she-was-pretty/)
20:08:52	159326/159326	---M--	200	added ('OK')	image/jpeg	etag:%2266a9bf48-26e5e%22	https://www.yoodo.com.my/wp-content/uploads/2022/07/1-1024x768.jpg	www.yoodo.com.my/wp-content/uploads/2022/07/1-1024x768.jpg	(from https://www.yoodo.com.my/blog/guess-who-gatecrashed-the-yoodos-screen-premiere-of-malaysias-she-was-pretty/)
20:08:52	73766/73766	---M--	200	added ('OK')	image/jpeg	etag:%2266a9bf48-12026%22	https://www.yoodo.com.my/wp-content/uploads/2022/07/2-1024x903.jpg	www.yoodo.com.my/wp-content/uploads/2022/07/2-1024x903.jpg	(from https://www.yoodo.com.my/blog/guess-who-gatecrashed-the-yoodos-screen-premiere-of-malaysias-she-was-pretty/)
20:08:55	404528/404528	---M--	200	added ('OK')	image/png	etag:%2266a9bf48-62c30%22	https://www.yoodo.com.my/wp-content/uploads/2022/07/unnamed-1024x1024.png	www.yoodo.com.my/wp-content/uploads/2022/07/unnamed-1024x1024.png	(from https://www.yoodo.com.my/blog/guess-who-gatecrashed-the-yoodos-screen-premiere-of-malaysias-she-was-pretty/)
20:08:56	112973/112973	---M--	200	added ('OK')	image/jpeg	etag:%2266a9bf48-1b94d%22	https://www.yoodo.com.my/wp-content/uploads/2022/07/unnamed-577x1024.jpg	www.yoodo.com.my/wp-content/uploads/2022/07/unnamed-577x1024.jpg	(from https://www.yoodo.com.my/blog/guess-who-gatecrashed-the-yoodos-screen-premiere-of-malaysias-she-was-pretty/)
20:08:56	129013/129013	---M--	200	added ('OK')	image/jpeg	etag:%2266a9bf48-1f7f5%22	https://www.yoodo.com.my/wp-content/uploads/2022/07/unnamed-1-768x1024.jpg	www.yoodo.com.my/wp-content/uploads/2022/07/unnamed-1-768x1024.jpg	(from https://www.yoodo.com.my/blog/guess-who-gatecrashed-the-yoodos-screen-premiere-of-malaysias-she-was-pretty/)
20:08:56	50879/50879	---MCZ	200	added ('OK')	text/html	etag:%22caf28d2cb5706474c76a12db22bdbb13%22	https://www.yoodo.com.my/blog/guess-who-gatecrashed-the-yoodos-screen-premiere-of-malaysias-she-was-pretty/amp/	www.yoodo.com.my/blog/guess-who-gatecrashed-the-yoodos-screen-premiere-of-malaysias-she-was-pretty/amp/index.html	(from https://www.yoodo.com.my/blog/guess-who-gatecrashed-the-yoodos-screen-premiere-of-malaysias-she-was-pretty/)
20:08:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2012:08:49%20GMT	https://www.yoodo.com.my/?p=27106	www.yoodo.com.my/index130f.html	(from https://www.yoodo.com.my/blog/5-reasons-why-esim-is-better-than-physical-sims/)
20:08:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2012:08:51%20GMT	https://www.yoodo.com.my/?p=21839	www.yoodo.com.my/index605b.html	(from https://www.yoodo.com.my/blog/guess-who-gatecrashed-the-yoodos-screen-premiere-of-malaysias-she-was-pretty/)
20:08:57	133458/133458	---M--	200	added ('OK')	image/jpeg	etag:%2266a9bf48-20952%22	https://www.yoodo.com.my/wp-content/uploads/2022/07/unnamed-2-1024x671.jpg	www.yoodo.com.my/wp-content/uploads/2022/07/unnamed-2-1024x671.jpg	(from https://www.yoodo.com.my/blog/guess-who-gatecrashed-the-yoodos-screen-premiere-of-malaysias-she-was-pretty/)
20:08:58	1532/1532	---MCZ	403	error ('Access%20Forbidden')	text/html	etag:%224c81aba5a072d204ef0137e3317c3f50%22	https://www.yoodo.com.my/wp-json/wp/v2/blog/20930	www.yoodo.com.my/wp-json/wp/v2/blog/20930	(from https://www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/)
20:09:00	269697/269697	---M--	200	added ('OK')	image/jpeg	etag:%2266a9bf47-41d81%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/jun22-header2-min-1-1-scaled.jpg	www.yoodo.com.my/wp-content/uploads/2022/06/jun22-header2-min-1-1-scaled.jpg	(from https://www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/)
20:09:06	48778/48778	---MCZ	200	added ('OK')	text/html	etag:%2234a25e35b24868074012b55931c43416%22	https://www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/amp/	www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/amp/index.html	(from https://www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/)
20:09:08	1151493/1151493	---M--	200	added ('OK')	image/gif	etag:%2266a9bf47-119205%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/giphy-1-1.gif	www.yoodo.com.my/wp-content/uploads/2022/06/giphy-1-1.gif	(from https://www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/)
20:09:09	1525527/1525527	---M--	200	added ('OK')	image/gif	etag:%2266a9bf47-174717%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/giphy-3.gif	www.yoodo.com.my/wp-content/uploads/2022/06/giphy-3.gif	(from https://www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/)
20:09:13	721177/721177	---M--	200	added ('OK')	image/gif	etag:%2266a9bf47-b0119%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/giphy-3-1.gif	www.yoodo.com.my/wp-content/uploads/2022/06/giphy-3-1.gif	(from https://www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/)
20:09:13	1147565/1147565	---M--	200	added ('OK')	image/gif	etag:%2266a9bf47-1182ad%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/giphy-2-1.gif	www.yoodo.com.my/wp-content/uploads/2022/06/giphy-2-1.gif	(from https://www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/)
20:09:14	66810/66810	---M--	200	added ('OK')	image/gif	etag:%2266a9bf47-104fa%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/giphy-6.gif	www.yoodo.com.my/wp-content/uploads/2022/06/giphy-6.gif	(from https://www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/)
20:09:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2012:09:00%20GMT	https://www.yoodo.com.my/?p=20930	www.yoodo.com.my/indexd4c9.html	(from https://www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/)
20:09:15	1532/1532	---MCZ	403	error ('Access%20Forbidden')	text/html	etag:%22244d9f148ba9b22809fa1ef64a11bb72%22	https://www.yoodo.com.my/wp-json/wp/v2/blog/20680	www.yoodo.com.my/wp-json/wp/v2/blog/20680	(from https://www.yoodo.com.my/blog/returning-to-the-office-avoid-awkwardness-with-these-tips/)
20:09:16	1087988/1087988	---M--	200	added ('OK')	image/gif	etag:%2266a9bf47-1099f4%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/giphy-5.gif	www.yoodo.com.my/wp-content/uploads/2022/06/giphy-5.gif	(from https://www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/)
20:09:16	2348048/2348048	---M--	200	added ('OK')	image/gif	etag:%2266a9bf47-23d410%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/giphy-4.gif	www.yoodo.com.my/wp-content/uploads/2022/06/giphy-4.gif	(from https://www.yoodo.com.my/blog/no-3-will-traumatise-you-mobile-gaming-moments-weve-all-experienced/)
20:09:17	130136/130136	---M--	200	added ('OK')	image/jpeg	etag:%2266a9bf47-1fc58%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/jun22-header1-scaled.jpg	www.yoodo.com.my/wp-content/uploads/2022/06/jun22-header1-scaled.jpg	(from https://www.yoodo.com.my/blog/returning-to-the-office-avoid-awkwardness-with-these-tips/)
20:09:18	231734/231734	---M--	200	added ('OK')	image/gif	etag:%2266a9bf47-38936%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/im-uncomfortable-the-office.gif	www.yoodo.com.my/wp-content/uploads/2022/06/im-uncomfortable-the-office.gif	(from https://www.yoodo.com.my/blog/returning-to-the-office-avoid-awkwardness-with-these-tips/)
20:09:21	520274/520274	---M--	200	added ('OK')	image/gif	etag:%2266a9bf47-7f052%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/let-me-get-that-down-tracey-matney.gif	www.yoodo.com.my/wp-content/uploads/2022/06/let-me-get-that-down-tracey-matney.gif	(from https://www.yoodo.com.my/blog/returning-to-the-office-avoid-awkwardness-with-these-tips/)
20:09:21	35961/35961	---M--	200	added ('OK')	image/gif	etag:%2266a9bf47-8c79%22	https://www.yoodo.com.my/wp-content/uploads/2022/06/working-hard-multitasking.gif	www.yoodo.com.my/wp-content/uploads/2022/06/working-hard-multitasking.gif	(from https://www.yoodo.com.my/blog/returning-to-the-office-avoid-awkwardness-with-these-tips/)
